trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
0,0,0,localizer,,0,HAND,hand,0,0,0.0,1.0,0.0,1.5,0,0.0,1.5,4.0,0.0,0.0,1.0,0.0,0.0,1.0
1,1,0,localizer,,0,HAND,hand,0,0,0.0,1.0,0.0,1.5,0,0.0,1.5,4.0,4.0,4.0,5.0,4.0,4.0,5.0
2,2,0,localizer,,0,HAND,hand,0,0,0.0,1.0,0.0,1.5,0,0.0,1.5,4.0,8.0,8.0,9.0,8.0,8.0,9.0
3,3,0,localizer,,1,HAND,hand,1,0,0.0,1.0,0.0,1.5,0,0.0,1.5,4.0,12.0,12.0,13.0,12.0,12.0,13.0
4,4,0,localizer,,1,HAND,hand,1,0,0.5,1.0,0.0,1.5,0,0.0,1.0,4.0,16.0,16.5,17.5,16.0,16.5,17.5
5,5,0,localizer,,1,HAND,hand,1,0,0.0,1.0,0.0,1.5,0,0.0,1.5,4.0,20.0,20.0,21.0,20.0,20.0,21.0
6,6,0,localizer,,0,HAND,hand,0,0,0.5,1.0,0.0,1.5,0,0.0,1.0,4.0,24.0,24.5,25.5,24.0,24.5,25.5
7,7,0,localizer,,1,HAND,hand,1,0,1.5,1.0,0.0,1.5,0,0.0,0.0,4.0,28.0,29.5,30.5,28.0,29.5,30.5
8,8,0,localizer,,0,HAND,hand,0,0,1.0,1.0,0.0,1.5,0,0.0,0.5,4.0,32.0,33.0,34.0,32.0,33.0,34.0
9,9,0,localizer,,1,HAND,hand,1,0,1.5,1.0,0.0,1.5,0,0.0,0.0,4.0,36.0,37.5,38.5,36.0,37.5,38.5
10,0,0,localizer,,1,EYE,eye,1,0,1.5,1.0,0.0,1.5,0,0.0,0.0,4.0,40.0,41.5,42.5,0.0,1.5,2.5
11,1,0,localizer,,1,EYE,eye,1,0,0.0,1.0,0.0,1.5,0,0.0,1.5,4.0,44.0,44.0,45.0,4.0,4.0,5.0
12,2,0,localizer,,0,EYE,eye,0,0,1.0,1.0,0.0,1.5,0,0.0,0.5,4.0,48.0,49.0,50.0,8.0,9.0,10.0
13,3,0,localizer,,1,EYE,eye,1,0,1.0,1.0,0.0,1.5,0,0.0,0.5,4.0,52.0,53.0,54.0,12.0,13.0,14.0
14,4,0,localizer,,1,EYE,eye,1,0,1.0,1.0,0.0,1.5,0,0.0,0.5,4.0,56.0,57.0,58.0,16.0,17.0,18.0
15,5,0,localizer,,1,EYE,eye,1,0,1.5,1.0,0.0,1.5,0,0.0,0.0,4.0,60.0,61.5,62.5,20.0,21.5,22.5
16,6,0,localizer,,0,EYE,eye,0,0,0.0,1.0,0.0,1.5,0,0.0,1.5,4.0,64.0,64.0,65.0,24.0,24.0,25.0
17,7,0,localizer,,0,EYE,eye,0,0,1.5,1.0,0.0,1.5,0,0.0,0.0,4.0,68.0,69.5,70.5,28.0,29.5,30.5
18,8,0,localizer,,0,EYE,eye,0,0,1.5,1.0,0.0,1.5,0,0.0,0.0,4.0,72.0,73.5,74.5,32.0,33.5,34.5
19,9,0,localizer,,0,EYE,eye,0,0,1.5,1.0,0.0,1.5,0,0.0,0.0,4.0,76.0,77.5,78.5,36.0,37.5,38.5
