trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
0,0,0,localizer,False,0,LEFT,hand,0,0,2.25,0.816,0.0,0.8,0,0.0,2.134,6.0,0.0,2.25,3.066,0.0,2.25,3.066
1,1,0,localizer,False,1,RIGHT,hand,1,0,0.0,0.823,0.0,0.8,0,0.0,4.377,6.0,6.0,6.0,6.823,6.0,6.0,6.823
2,2,0,localizer,False,1,RIGHT,hand,1,0,0.0,0.966,0.0,0.8,0,0.0,4.234,6.0,12.0,12.0,12.966,12.0,12.0,12.966
3,3,0,localizer,False,1,RIGHT,hand,1,0,2.25,1.002,0.0,0.8,0,0.0,1.948,6.0,18.0,20.25,21.252,18.0,20.25,21.252
4,4,0,localizer,False,0,LEFT,hand,0,0,0.0,0.857,0.0,0.8,0,0.0,4.343,6.0,24.0,24.0,24.857,24.0,24.0,24.857
5,5,0,localizer,False,0,LEFT,hand,0,0,0.0,1.062,0.0,0.8,0,0.0,4.138,6.0,30.0,30.0,31.062,30.0,30.0,31.062
6,6,0,localizer,False,0,LEFT,hand,0,0,1.5,0.825,0.0,0.8,0,0.0,2.875,6.0,36.0,37.5,38.325,36.0,37.5,38.325
7,7,0,localizer,False,1,RIGHT,hand,1,0,1.5,1.323,0.0,0.8,0,0.0,2.377,6.0,42.0,43.5,44.823,42.0,43.5,44.823
8,0,0,localizer,False,1,RIGHT,eye,1,0,1.5,0.851,0.0,0.8,0,0.0,2.849,6.0,48.0,49.5,50.351,0.0,1.5,2.351
9,1,0,localizer,False,1,RIGHT,eye,1,0,1.5,1.056,0.0,0.8,0,0.0,2.644,6.0,54.0,55.5,56.556,6.0,7.5,8.556
10,2,0,localizer,False,0,LEFT,eye,0,0,1.5,0.855,0.0,0.8,0,0.0,2.845,6.0,60.0,61.5,62.355,12.0,13.5,14.355
11,3,0,localizer,False,0,LEFT,eye,0,0,2.25,0.988,0.0,0.8,0,0.0,1.962,6.0,66.0,68.25,69.238,18.0,20.25,21.238
12,4,0,localizer,False,1,RIGHT,eye,1,0,1.5,1.652,0.0,0.8,0,0.0,2.048,6.0,72.0,73.5,75.152,24.0,25.5,27.152
13,5,0,localizer,False,1,RIGHT,eye,1,0,0.0,1.091,0.0,0.8,0,0.0,4.109,6.0,78.0,78.0,79.091,30.0,30.0,31.091
14,6,0,localizer,False,0,LEFT,eye,0,0,2.25,1.047,0.0,0.8,0,0.0,1.903,6.0,84.0,86.25,87.297,36.0,38.25,39.297
15,7,0,localizer,False,0,LEFT,eye,0,0,1.5,0.824,0.0,0.8,0,0.0,2.876,6.0,90.0,91.5,92.324,42.0,43.5,44.324
16,0,0,localizer,False,0,LEFT,hand,0,0,0.75,1.003,0.0,0.8,0,0.0,3.447,6.0,96.0,96.75,97.753,0.0,0.75,1.753
17,1,0,localizer,False,1,RIGHT,hand,1,0,1.5,0.986,0.0,0.8,0,0.0,2.714,6.0,102.0,103.5,104.486,6.0,7.5,8.486
